family	rt_aa_len	cumulative_pct	n_exact_rt	unit	denominator
RVT-CRISPR	939	92.3172	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	940	92.5651	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	943	93.1351	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	945	93.6803	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	946	95.0434	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	953	95.6382	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	955	95.9851	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	960	96.4808	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	962	97.1995	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	967	97.5465	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	978	97.9926	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	1004	98.5378	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	1024	98.9839	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	1100	99.4796	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-CRISPR	2087	100.0	4035	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	30	0.0013	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	84	0.5269	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	101	1.0196	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	114	1.5254	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	122	2.0575	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	128	2.5266	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	133	3.0101	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	139	3.5356	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	144	4.1006	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	149	4.6064	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	153	5.0584	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	157	5.5261	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	162	6.074	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	166	6.5759	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	170	7.0226	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	174	7.5442	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	179	8.0711	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	183	8.5231	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	187	9.0591	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	191	9.6241	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	194	10.0432	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	198	10.5635	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	202	11.0615	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	206	11.5713	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	210	12.0272	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	214	12.5172	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	218	13.0126	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	223	13.5618	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	227	14.0532	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	231	14.5721	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	236	15.1108	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	240	15.5313	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	244	16.0161	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	249	16.6231	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	253	17.0527	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	258	17.5914	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	263	18.0749	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	268	18.565	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	272	19.0524	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	277	19.5701	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	282	20.1048	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	286	20.5844	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	290	21.1178	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	293	21.5199	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	297	22.0494	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	301	22.5986	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	305	23.1977	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	308	23.6089	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	311	24.0596	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	314	24.6535	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	316	25.1054	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	318	25.6507	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	320	26.238	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	322	26.7465	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	324	27.2076	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	326	27.7779	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	327	28.151	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	328	28.666	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	329	29.0983	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	330	29.5161	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	331	30.1231	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	332	30.7288	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	333	31.3595	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	334	32.0059	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	335	32.6379	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	336	33.3933	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	337	34.2526	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	338	34.7401	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	339	35.4561	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	340	36.0947	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	341	36.7542	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	342	37.4374	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	343	38.3493	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	344	39.0325	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	345	39.7906	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	346	40.6656	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	347	41.3225	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	348	41.9598	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	349	42.6929	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	350	43.5233	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	351	44.5271	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	352	45.544	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	353	46.4663	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	354	47.2284	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	355	47.9274	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	356	48.7788	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	357	49.3647	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	358	49.9205	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	359	50.4907	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	360	51.1621	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	361	51.8191	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	362	52.2303	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	363	52.97	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	364	53.6217	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	365	54.5874	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	366	55.2469	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	367	56.0852	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	368	56.6318	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	369	57.3504	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	370	57.9167	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	371	58.458	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	372	59.274	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	373	59.8258	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	374	60.5248	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	375	61.2934	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	376	61.7979	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	377	62.2459	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	378	62.7426	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	379	63.2221	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	380	63.6202	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	381	64.1064	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	382	64.582	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	383	65.0287	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	384	65.591	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	385	66.3071	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	386	66.8537	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	387	67.2583	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	388	67.667	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	389	68.0059	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	391	68.9427	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	392	69.4275	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	393	69.9505	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	394	70.434	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	395	70.9819	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	396	71.4732	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	397	71.8858	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	398	72.4508	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	399	72.8765	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	400	73.3928	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	401	73.9078	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	402	74.2113	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	403	74.5937	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	404	75.0549	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	406	75.809	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	407	76.4725	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	408	76.8706	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	409	77.4277	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	410	77.7956	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	411	78.333	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	412	78.6496	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	413	79.0753	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	415	79.7283	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	416	80.3563	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	417	80.6717	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	418	81.0816	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	420	81.6347	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	422	82.0552	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	424	82.5452	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	426	83.1168	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	428	83.6528	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	430	84.0641	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	432	84.8182	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	433	85.9219	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	434	86.5775	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	437	87.1109	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	439	87.5971	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	442	88.1068	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	446	88.5772	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	448	89.0436	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	451	89.5705	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	453	90.0619	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	456	90.5756	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	461	91.205	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	464	91.5623	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	468	92.0524	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	473	92.8302	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	475	93.0378	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	480	93.5239	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	488	94.0324	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	494	94.5212	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	501	95.1058	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	507	95.5118	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	518	96.0269	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	529	96.5012	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	546	97.1476	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	558	97.4997	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	597	98.0042	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	661	98.4996	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	781	99.0015	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	994	99.4994	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	5001	100.0	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	20	0.0027	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	53	0.5268	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	65	1.003	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	73	1.5326	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	79	2.0649	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	84	2.5761	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	89	3.1135	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	93	3.5219	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	98	4.0137	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	103	4.5382	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	108	5.0256	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	113	5.556	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	118	6.114	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	122	6.5847	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	126	7.0442	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	130	7.5242	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	134	8.0055	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	138	8.5479	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	142	9.0732	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	146	9.5922	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	149	10.0209	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	153	10.5653	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	157	11.082	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	160	11.525	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	164	12.0897	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	167	12.5296	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	171	13.1508	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	174	13.6242	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	177	14.0825	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	180	14.6019	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	183	15.1159	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	186	15.6529	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	189	16.1267	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	192	16.6033	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	195	17.0923	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	198	17.6028	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	201	18.1105	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	204	18.5949	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	207	19.0773	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	210	19.5714	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	213	20.0589	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	216	20.5546	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	219	21.0312	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	223	21.6207	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	226	22.1067	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	229	22.5879	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	232	23.0579	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	235	23.5602	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	238	24.1073	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	241	24.6696	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	244	25.1757	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	246	25.5288	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	249	26.0061	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	253	26.6331	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	256	27.1627	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	259	27.651	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	262	28.126	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	265	28.5877	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	268	29.0553	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	271	29.5393	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
